language,rank,headword,english_definition,english_translation,lemma,frequency,frequency_unit,pos,pronunciation,romanization,source,source_id,source_quality,milestone,word_unit,source_rank,annotation_source,translation_lemma,translation_method,translation_quality,translation_source,definition_lemma,definition_method,definition_source
es,3851,ardiendo,gerund of arder,gerund of arder,,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arder,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arder,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3852,arma,"inflection of armar:; third-person singular present indicative; second-person singular imperative; weapon, arm","inflection of armar:; third-person singular present indicative; second-person singular imperative; weapon, arm",,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arma,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arma,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3853,armar,"to arm (supply with weapons); to arm (provide with tools or skills); to assemble; to organize, get going","to arm (supply with weapons); to arm (provide with tools or skills); to assemble; to organize, get going",,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,armar,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,armar,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3854,arranca,inflection of arrancar:; third-person singular present indicative; second-person singular imperative,inflection of arrancar:; third-person singular present indicative; second-person singular imperative,,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arrancar,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arrancar,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3855,arreglan,third-person plural present indicative of arreglar,third-person plural present indicative of arreglar,,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arreglar,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arreglar,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3856,arreglo,"first-person singular present indicative of arreglar; adjustment, arrangement; compromise; grooming, personal care","first-person singular present indicative of arreglar; adjustment, arrangement; compromise; grooming, personal care",,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arreglo,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arreglo,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3857,arrendado,past participle of arrendar,past participle of arrendar,,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arrendar,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arrendar,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3858,arrendaríamos,first-person plural conditional of arrendar,first-person plural conditional of arrendar,,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arrendar,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arrendar,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3859,arribes,second-person singular present subjunctive of arribar,second-person singular present subjunctive of arribar,,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arribar,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arribar,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
es,3860,arriesgar,to venture; to risk; to hazard; to endanger; to put at risk; to stake,to venture; to risk; to hazard; to endanger; to put at risk; to stake,,2,count,,,,https://www.lllf.uam.es/ESP/Corlec.html,corlec_nonbroadcast_conversation,measured_spoken,5000,word_form,,,arriesgar,wiktionary_headword,dictionary_gloss,https://kaikki.org/dictionary/Spanish/,arriesgar,source_dictionary_gloss,https://kaikki.org/dictionary/Spanish/
